"artist_name","artist_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness"
"Nicholas Payton","335431","3.30169","-2.95412","-1.06744","-1.54971","-0.160061","-1.28654","-1.18102","-0.390228"
"The Rance Allen Group","338179","-0.459676","-2.43807","1.67872","2.78998","1.51774","0.00794005","0.428197","2.81069"
"CÃ©u","338593","-1.02511","1.6173","-1.53918","0.783718","-0.815201","-0.742113","0.363256","-1.80969"
"McBride & the Ride","340446","0.878229","0.936773","-0.781723","-0.428233","-0.266109","1.13855","-0.441255","0.140673"
"Roscoe Holcomb","342768","3.3715","1.0614","1.32455","-1.79767","-2.3137","-0.969844","-1.15482","-1.67776"
"Jesus Jones","344609","-0.802638","1.31335","-1.05746","-0.498737","1.02525","0.206074","-0.872659","0.209515"
"Rebecca Lynn Howard","347741","-0.644388","-0.431794","-0.635574","-0.912964","-0.403995","0.743655","-0.338674","0.0111271"
"Pirates of the Mississippi","350585","1.17432","-0.785065","0.257214","-2.07911","-1.45484","-1.18645","-1.055","-1.4386"
"Jimmy Castor","351842","-0.529693","1.81742","0.0595548","-0.0783908","0.756494","-1.71617","-0.852047","0.65447"
"Nine Pound Hammer","351908","-1.96983","0.755803","0.20889","-0.879695","-1.56508","-0.40818","0.2065","0.462821"
"Niney the Observer","352248","1.40483","3.42039","-1.35329","1.02051","0.308974","1.19426","-0.443282","0.559732"
"Jimmy Dawkins","352524","-1.28193","0.23766","-0.0138377","-0.601634","0.64376","-0.315148","-0.79759","0.190244"
"Men at Large","352575","0.427179","-0.481627","-2.81363","1.35485","-0.274411","-0.230482","1.07382","-0.303703"
"Planet P Project","352770","0.343879","0.706696","-1.50878","0.999194","0.268757","-0.497965","0.182467","-1.08648"
"Men of Standard","354631","-0.0142322","0.334475","-1.12494","-0.803149","1.01622","-0.297854","-1.00359","0.0428089"
"Karen Akers","356422","3.64253","0.397837","1.14783","-1.2456","0.0453236","0.0975013","-1.64267","-0.873993"
"Kandi","358055","-1.65792","0.893329","-1.768","-0.0746702","-0.687788","1.0216","0.30623","0.613618"
"Every Avenue","358641","-2.76736","0.196799","-0.68044","-0.815984","0.301275","0.331595","-0.435444","0.206198"
"Royal Crown Revue","359123","-1.76144","-0.994133","-1.55859","0.289187","-0.489139","-0.0493085","0.274649","-1.82731"
"Karunesh","359555","2.56804","-3.3207","-1.94612","0.342596","2.0796","1.60981","-0.84393","-1.59025"
"Propellerheads","363327","-0.810747","-1.53517","-0.677115","-0.664509","0.605168","-2.09299","-0.583484","0.988734"
"Martha Raye","366889","3.62726","-1.18557","2.41508","2.3474","-1.13458","-0.796782","0.258595","-1.02039"
"Martin Rev","367156","2.00579","1.03852","0.573627","-1.83718","-0.994876","-0.722662","-1.56191","-1.76189"
"Martha Wash","367417","-1.23756","0.560565","-0.906887","-0.0890441","-0.0515133","0.337032","-0.0946956","0.747728"
"Puffy AmiYumi","368578","-3.08368","-0.636821","1.65781","-1.19598","0.148966","-1.52966","-1.08902","-0.554576"
"Kathryn Williams","369955","2.24628","1.25992","-1.27255","0.213449","1.42942","1.17093","-1.2659","-0.0552882"
"Nappy Brown","376888","0.0408467","1.15924","1.47569","-1.78078","-0.747104","-1.88945","-1.3896","-1.18432"
"R. Stevie Moore","384920","2.1243","0.784477","-1.61574","1.11273","-0.804557","1.1741","0.256877","-1.84528"
"Redd Kross","385611","-1.09573","-0.95597","0.711948","0.272877","-0.380101","-0.0455146","-0.130331","-1.97358"
"Neurosis","388198","0.341616","-4.532","1.01382","2.27119","-0.844931","-0.796329","1.14421","0.0202531"
"Material Issue","388972","-1.41973","-0.169109","0.878965","-1.95554","-0.541572","-2.30272","-1.12206","-0.858618"
"Ralph Stanley","389979","2.84097","1.26029","0.177306","0.67293","-0.581852","1.6206","-0.765985","-0.432721"
"Be Your Own Pet","392856","-2.67096","0.0529544","-0.152593","-0.836831","-0.387796","0.493794","-0.196577","0.27352"
"Ryan Leslie","394013","-2.4598","-2.0517","3.16092","1.29922","0.620722","-0.919979","-1.20312","-0.254223"
"Nick Heyward","395633","-0.0412297","-1.10175","0.785142","-0.4882","-1.05968","1.04602","0.000303278","0.437881"
"Maxine Brown","396154","-2.30422","1.39375","-0.045862","0.582003","-0.512782","-1.49338","0.238872","-1.55442"
"Randy Scruggs","397156","-1.57275","2.96981","-1.71532","1.91819","0.499753","-0.485951","0.357014","-0.896714"
"The Go! Team","397794","-1.70761","-2.29832","1.39662","-0.405522","-0.962948","-2.18005","-0.114349","0.7566"
"Nick Cave","397880","2.60526","0.441976","-0.00748299","0.0891849","-0.352822","1.01852","-0.33916","0.619798"
"Michael Ruff","398892","3.60995","-0.0583596","-0.922629","-0.414572","-1.24255","1.64089","-0.466351","-0.434142"
"Michael White","399249","2.93435","0.234964","-1.3157","1.10016","0.0743378","0.458674","0.0765724","1.77369"
"Randy Rhoads","400279","-0.523046","-2.58407","3.48819","-0.182587","-2.07244","-1.61767","-0.166489","0.155801"
"Nerf Herder","400815","-1.72041","-0.351697","1.00637","-0.61872","-1.00961","-0.340157","-0.0711605","0.352356"
"Mclusky","402117","-1.73454","-0.636087","0.792956","2.36338","-0.802604","1.43513","0.293106","-1.71522"
"Mike Birbiglia","404529","-0.872977","-1.68646","5.70628","8.99311","1.69931","-0.0258924","-0.999786","-1.26541"
"The Motors","405494","-0.0469868","-0.223168","-1.57701","0.683911","-1.55493","0.0996057","0.888503","-1.41973"
"The Outsiders","406575","0.650775","0.22488","0.861572","1.16255","-2.58841","-0.786418","0.877502","-1.7611"
"The Monotones","406898","-0.914241","-1.02465","4.60512","1.72366","-2.51026","-0.264364","-0.709183","-1.38817"
"The Peasall Sisters","409985","0.0779652","3.03011","0.278601","-0.329191","0.444523","-0.45895","-1.1967","-0.398783"
"The RH Factor","411487","0.981536","-0.635776","-0.580994","1.33637","1.26966","0.343977","-0.474251","1.16619"
"The Pioneers","412134","-1.17433","1.81481","-0.861903","0.213857","-0.0956583","0.472315","-0.282129","0.331794"
"Mike Stern","413405","0.37592","-0.884889","-1.51968","0.357139","1.16337","-2.65982","-0.114025","2.22504"
"Nina Hagen","414016","-0.448143","1.38141","3.17701","2.17653","-1.02306","-0.666564","-0.326296","0.208317"
"The Primitives","415239","-1.96827","-0.549935","3.38574","-0.0106671","-2.66439","-0.513754","0.376477","-0.0534334"
"The Red Krayola","417607","2.55364","1.0751","0.301063","-0.281544","0.80259","0.352646","-1.66255","-0.597397"
"Mingus Big Band","418519","-0.556342","-2.10459","0.664396","1.6945","0.218779","-0.0832037","0.571229","2.25841"
"The Residents","420539","0.551218","-2.66322","-0.589918","3.64671","1.30441","-1.66159","0.337828","0.196616"
"The Six Parts Seven","422658","2.2661","-3.39263","-1.85324","-0.364795","1.30107","1.19895","-0.714846","1.06135"
"Mista","423467","-0.0760428","1.88239","-1.02663","0.0609644","1.79836","0.173482","-1.05075","0.451204"
"The Robins","424928","1.93858","0.763654","0.155377","-1.19599","0.551996","1.03537","-1.66618","-1.03273"
"2 Brothers on the 4th Floor","428725","-2.97891","-1.0591","-0.594981","1.64235","-0.122176","-0.850015","0.761364","-0.792869"
"The Naked Brothers Band","444140","-1.88136","0.662807","-1.05292","0.053968","0.640773","-0.650082","-0.453307","-2.14592"
"The King Khan & BBQ Show","447241","-2.16918","-0.421792","1.35991","-0.595753","-1.82103","0.0452474","0.0921544","-0.0420367"
"Donna Lewis","448207","0.943133","-0.464044","-2.05096","-0.012196","1.13066","1.54934","-0.861026","0.165223"
"Noisia","450398","-2.24719","-1.97529","-0.493288","-0.512045","0.0456269","-0.178213","-0.154725","0.768065"
"Noel Redding","450700","-1.92128","-1.49833","1.25679","-1.17329","0.29076","-0.51633","-1.13745","-0.435391"
"Mest","453009","-2.00518","0.77529","0.370559","-0.171424","1.5523","0.210031","-1.049","0.327104"
"Michael English","458887","-0.263624","-1.49927","-0.00833997","-1.46797","0.216322","0.46569","-0.925905","-0.327367"
"Editors","459860","-2.34248","-3.19616","0.247368","-0.248097","-0.998169","0.0881304","0.181821","-2.25042"
"Okay Temiz","460389","3.76808","-1.60763","-2.15688","1.29504","0.538891","-1.31856","0.157978","-0.251916"
"Okkervil River","460390","-1.79787","-0.0876865","-1.09534","-0.107082","-0.222804","0.595289","0.382165","1.33656"
"Michael Nesmith","463435","0.731479","0.193634","1.88609","5.47937e-05","-0.713754","0.626076","-0.643703","-0.191836"
"Michael Gira","465387","0.346965","-2.36653","-0.26117","-0.498477","-0.0501866","-0.390566","-0.337363","0.713315"
"Michael Penn","467382","-1.61765","0.866567","0.514824","0.19525","1.42454","-0.602877","-0.766746","0.804805"
"Reuben Wilson","468218","1.99323","-0.196593","-2.00201","0.919181","-1.34758","-1.07237","0.775875","-0.779549"
"Mick Taylor","470588","2.76556","-0.429883","-2.63442","1.39214","-1.22672","-0.179217","0.99643","-0.370946"
"Klaxons","471645","-3.12432","-0.64419","-0.424432","-0.137701","0.278528","-0.713696","-0.353111","-2.36548"
"Rhonda Vincent","472735","-0.656011","1.44983","0.131705","-0.803653","0.823259","-0.552586","-1.17648","-0.143553"
"The Matches","473909","-2.17886","-0.442205","0.43433","0.0690673","-0.519497","1.19804","-0.0244982","0.608358"
"The Melodians","474648","1.09256","1.98013","-1.42444","0.808983","0.0267419","-0.00147323","-0.177573","0.938916"
"The Moldy Peaches","475010","1.07231","0.851402","-0.141777","-0.778786","-0.937239","0.76622","-0.831266","-0.944249"
"The Monochrome Set","475980","-1.62615","0.219544","0.390498","-1.39285","-0.00625521","-0.548595","-0.990358","-0.423424"
"The Mooney Suzuki","476248","-2.89197","-1.79128","2.13552","-1.59717","-0.807571","-1.56257","-1.0048","-0.920491"
"Madina Lake","476558","-1.9044","-0.821435","0.278009","-0.160532","-0.0632338","1.58085","-0.121767","0.621333"
"The Memphis Horns","477377","1.31887","0.0652214","0.855524","0.493411","1.09342","0.630873","-0.842356","0.73072"
"The Nerves","479113","-2.66347","0.596145","-0.146228","0.168404","-0.864871","-1.21215","0.126318","-2.11929"
"Anita Bryant","480472","3.03279","-1.31858","1.51714","0.121945","-0.694191","1.95102","-0.489704","0.0967791"
"The Tractors","481827","-1.96483","1.32125","-0.810188","0.123025","0.810246","0.572418","-0.215246","1.18299"
"The Pietasters","483473","-1.96223","1.49638","-0.667126","-0.0876098","1.71707","-0.0146582","-1.03534","0.488371"
"The Witnesses","484890","0.178191","0.816456","-0.761464","0.131129","-0.497314","0.486898","-0.225667","0.382299"
"The Pastels","485191","-0.803832","-2.53318","0.442082","-0.25576","-1.47843","-1.03372","0.21143","0.874744"
"MoKenStef","485689","0.207431","0.259214","-1.33156","0.588059","-0.0366003","2.38099","0.326614","1.38217"
"The Rockin' Berries","486115","0.770365","0.407808","0.377577","-1.17983","0.213028","0.447638","-1.22836","-0.541728"
"The Wonder Stuff","487219","-2.43304","0.846015","-0.335863","-1.60715","-0.113627","-1.4525","-0.711945","-0.100119"
"Anthony B","487357","-1.82536","1.53375","-0.348529","4.25981","1.15721","0.714877","0.0421872","-0.956531"
"The Pop Group","487663","-0.513699","-0.00859181","0.961293","0.49844","-0.64836","0.244037","-0.414386","0.173176"
"The Cave Singers","488394","1.30856","1.44924","-0.872139","0.351133","-0.545198","1.80445","-0.16117","0.419194"
"Millie Small","489606","-0.432821","2.60935","0.149553","-0.578307","-0.0874052","-1.05983","-0.906321","-0.279362"
"The Weirdos","490141","-1.88244","-0.739907","0.757151","-1.20987","-2.14409","0.402497","0.170398","-0.0312293"
"The Posies","490554","-2.03205","-0.643425","-1.22326","0.287602","-1.59854","0.306657","0.818404","-1.54927"
"The Real Kids","490620","0.273656","-1.78857","0.0335389","-1.68274","-2.35237","-2.92151","0.0640265","0.430108"
"The Records","491802","-1.31014","-0.00481967","0.760567","-0.955072","-0.817241","-1.73238","-0.283133","0.310834"
"A.C. Reed","491996","0.845254","1.46678","-0.815826","0.277119","-0.534868","0.809657","0.213115","1.23628"
"Monty Python","492670","0.161096","2.79687","0.132396","0.244293","0.222388","-1.2094","-0.734308","0.332548"
"Oumou Sangare","493412","0.351754","1.32557","-0.451056","0.536974","-0.200935","-0.0295365","0.0433013","1.09228"
"Milt Hinton","494537","4.16842","0.451341","1.13415","0.113384","-0.201628","-0.82661","-1.04194","0.0926723"
"Anouk","494774","-1.33669","-0.2666","-0.0708383","-0.508867","0.0771861","0.849322","-0.301123","0.595267"
"The Rentals","495288","-1.45333","1.09343","-0.434625","-0.659425","0.998242","-0.392253","-0.806805","0.418128"
"The Shamen","496370","-1.86967","1.00772","-1.12373","0.596829","-0.198803","-1.47962","0.296608","-1.21568"
"Mirwais","499745","-0.64175","-0.220294","-2.52824","0.700419","1.2903","-1.84852","-0.215081","-0.974617"
"Adriana Calcanhotto","499780","1.12331","0.578005","-0.927173","-0.295464","-0.202825","2.67816","-0.574746","-0.190287"
"The Soft Boys","501802","-1.08015","-0.50883","-0.503209","-0.0418798","-2.17249","0.346377","0.591398","-2.16278"
"The Rivingtons","502806","-0.79922","1.18221","0.313919","-0.927431","-2.46553","-0.396322","0.174955","-0.170016"
"Oysterhead","502978","-2.13661","0.755002","0.216443","1.19825","-0.251825","0.204858","0.441808","1.54395"
"Armin van Buuren","502989","-2.08037","-1.41337","-0.434179","-0.617981","-0.80978","1.93003","0.054789","0.116208"
"Miracle Legion","503283","-0.829861","-0.240044","0.629562","-0.608188","-0.472739","-1.41049","-0.267974","0.542893"
"The 13th Floor Elevators","504928","-2.38698","-1.12793","-0.614191","-0.119189","-0.295649","-2.03301","-0.335071","-2.20742"
"The Sounds","507955","0.366751","1.32518","-0.644575","0.393695","-1.70175","-0.280804","0.747562","-1.21922"
"Tom Russell","515156","1.0955","1.04066","0.171045","-0.339086","1.08102","0.306219","-1.51107","-0.491852"
"Murphy's Law","515251","-0.59061","0.165396","1.43158","0.122681","-0.687264","0.697812","-0.358586","0.180452"
"Alcatrazz","515641","-2.28103","-1.10617","0.409255","1.48587","-1.47479","0.244962","0.91517","-1.25989"
"Tommy Collins","516706","-0.0624383","2.36061","1.74517","-0.136407","-0.200201","-0.894571","-0.849958","-0.022544"
"Brian Poole & the Tremeloes","517796","-2.00842","1.20672","0.414075","-1.86992","-0.238176","-1.97038","-1.07902","-0.589474"
"Brian Setzer","519637","-2.1301","0.585443","0.778921","-1.18455","-0.925567","-1.59811","-0.506998","-0.184891"
"Brian Culbertson","521564","1.29357","-0.433761","-2.18071","0.523266","-1.23253","-2.88586","0.455902","-1.20823"
"The Brecker Brothers","521674","-1.04733","-0.135461","-0.3555","0.560977","0.983589","-3.0702","-0.456648","1.59018"
"The Bucketheads","524634","-2.44632","1.03021","-2.01791","0.991105","-1.02255","-1.43779","1.09238","-0.620462"
"Magnus Karlsson","535892","3.86921","1.03062","-0.29928","1.31318","-0.769807","-2.60369","-0.439316","-1.93117"
"Busted","537444","-2.039","1.10157","-0.719426","-0.229232","-1.09081","0.718766","0.48401","0.991687"
"Candido","543045","-0.462111","-1.63486","-1.26925","1.41559","1.42135","-3.22996","0.553131","3.42214"
"Witch","550940","-0.473039","-5.68823","-0.902174","0.600314","-0.0658504","-2.4471","0.584347","-0.337287"
"Gino Soccio","552576","0.109023","-0.835459","-3.81408","2.72581","0.00646004","-0.799656","1.61629","0.754073"
"Veil of Maya","556292","-2.57128","-1.3549","-0.325701","-0.581757","0.259707","1.79636","-0.531898","0.0133739"
"Gorguts","558490","-0.636131","-3.8062","1.49928","-1.0918","-0.300279","-2.2101","-0.875562","0.121253"
"Maktub","559927","-1.13996","1.45702","-0.198615","-0.149962","0.361862","-0.0311446","-0.463852","0.583045"
"Glass Candy","560554","-0.192291","-2.71908","-1.19984","-0.0830677","-0.787758","-2.37449","-0.0387671","-2.13949"
"MaxÃ¯mo Park","561037","-3.09916","-1.43657","0.36587","-1.15465","-1.47542","0.0782551","-0.21856","-0.421978"
"Godflesh","561715","1.12508","-1.71223","-0.801041","-1.01957","0.401911","-2.34382","-0.824856","0.629737"
"Rogue Wave","562144","0.0773009","1.10098","-0.413832","-1.09674","0.765583","0.558886","-1.55806","-1.089"
"Dalis Car","567294","0.079067","2.48703","-2.30505","1.75937","-0.792236","-0.894946","1.04419","-0.53177"
"Dallas Holm","567374","2.68485","-2.13779","4.27813","1.06107","0.863904","0.805399","-1.45561","-0.431906"
"Stuff","567959","0.631959","0.86131","-1.1748","-0.187022","0.533583","-1.60604","-0.468567","1.18753"
"Alec Wilder","568622","6.0761","-2.56354","-0.14116","-0.871976","0.0156201","-0.208334","-1.16471","0.372232"
"The Swingle Singers","568956","4.16895","0.932167","-0.0420165","-0.851445","0.350859","0.710864","-1.68464","-1.03081"
"Ocean","569064","-0.696624","2.98706","-0.948111","-0.0935367","-1.29872","-0.686187","0.25489","0.628121"
"The Tams","569256","0.569877","1.11352","-0.223992","-0.869204","-1.66148","1.07002","-0.412214","-0.69263"
"Wizzard","569644","-1.81275","-1.71523","1.24254","-0.121187","-1.08642","0.14728","0.191919","0.702295"
"Hepcat","571472","-1.90801","2.58833","-0.918628","0.0780252","-0.920812","-0.389995","0.280868","0.80998"
"7 Seconds","573241","-0.597412","-0.79836","-0.441213","0.351156","0.642145","-0.467208","-0.441471","-1.79781"
"Sugar Minott","574057","0.109703","2.24397","0.061707","0.732029","1.6275","0.689152","-1.06222","0.434733"
"The Vaselines","575379","-1.99225","-1.07465","3.95013","1.31761","-0.988136","-0.834043","0.0953609","0.749434"
"Dave Bartholomew","577590","0.812598","2.73346","0.456066","-1.01155","0.0717049","-1.08577","-1.33186","-0.600302"
"The Subways","582629","-1.59168","-1.79375","-1.06055","-0.391386","-1.53468","0.720022","0.441114","-2.28138"
"APB","583843","-1.48299","0.738587","-0.879531","1.19288","-1.59144","-0.800356","0.871974","-1.27566"
"Yerba Buena","583992","-1.95312","1.10845","-1.96113","2.16953","-0.476224","0.544558","1.06511","-0.603459"
"Willie Johnson","584695","0.0703452","1.61064","1.15676","0.624322","-2.71943","-1.72521","0.704766","-1.86854"
"Dave Edmunds","584923","-1.79263","0.4015","1.09832","-0.166447","0.246594","-1.44582","-0.396318","0.795317"
